Program ID,Broad Field,Field,Institution Name,Program Name,Program Website,Control,Regional Code,Program Size Quartile
20016061,Agricultural Sciences,Plant Sciences,Cornell University,Plant Breeding,http://plbrgen.cals.cornell.edu/,Private,NE,3
20016074,Agricultural Sciences,Plant Sciences,Cornell University,Plant Pathology,http://gradfield.plantpath.cornell.edu/default.html,Private,NE,4
20016155,Agricultural Sciences,Plant Sciences,Cornell University,Soil and Crop Sciences,http://www.css.cornell.edu/graduate/graduate.html,Private,NE,4
20046581,Agricultural Sciences,Plant Sciences,Indiana University At Bloomington,Plant Sciences,http://www.bio.indiana.edu/gradprograms/plant/index.html,Public,MW,N/D
20016388,Agricultural Sciences,Plant Sciences,Iowa State University,Crop Production & Physiology,http://www.agron.iastate.edu/academic/graduate/cropproduction.aspx,Public,MW,2
20016508,Agricultural Sciences,Plant Sciences,Iowa State University,Horticulture,http://www.hort.iastate.edu,Public,MW,1
20016663,Agricultural Sciences,Plant Sciences,Iowa State University,Plant Breeding,http://www.agron.iastate.edu/academic/graduate/plantbreeding.aspx,Public,MW,3
20016676,Agricultural Sciences,Plant Sciences,Iowa State University,Plant Pathology,http://www.plantpath.iastate.edu/,Public,MW,1
20016689,Agricultural Sciences,Plant Sciences,Iowa State University,Plant Physiology,http://www.agron.iastate.edu/ptf/ippm/home.asp,Public,MW,3
20028486,Agricultural Sciences,Plant Sciences,Kansas State University,Agronomy and Crop Sciences,http://www.agronomy.k-state.edu/,Public,MW,3
20028635,Agricultural Sciences,Plant Sciences,Kansas State University,Horticultural Science,http://www.hfrr.K-state.edu,Public,MW,2
20028703,Agricultural Sciences,Plant Sciences,Kansas State University,Plant Pathology,http://www.plantpath.k-state.edu/DesktopDefault.aspx,Public,MW,3
20057952,Agricultural Sciences,Plant Sciences,Louisiana State University And Agricultural And Mechanical College,Agronomy,http://www.lsuagcenter.com/en/our_offices/departments/spess/,Public,SC,3
20058155,Agricultural Sciences,Plant Sciences,Louisiana State University And Agricultural And Mechanical College,Horticulture,http://www.lsu.edu/horticulture/,Public,SC,1
20058236,Agricultural Sciences,Plant Sciences,Louisiana State University And Agricultural And Mechanical College,Plant Health,http://www.lsu.edu/ppcp,Public,SC,1
20046866,Agricultural Sciences,Plant Sciences,Michigan State University,Crop and Soil Sciences,http://www.css.msu.edu,Public,MW,3
20047179,Agricultural Sciences,Plant Sciences,Michigan State University,Plant Biology,http://www.plantbiology.msu.edu,Public,MW,4
20047182,Agricultural Sciences,Plant Sciences,Michigan State University,Plant Breeding & Genetics,http://www.hrt.msu.edu/pbgp/index.html,Public,MW,2
20047014,Agricultural Sciences,Plant Sciences,Michigan State University,Horticulture,http://www.hrt.msu.edu/,Public,MW,1
20024503,Agricultural Sciences,Plant Sciences,Mississippi State University,Horticulture (degree: PhD in Agricultural Sciences),http://www.pss.msstate.edu/students/horticulture/grad.html,Public,SC,1
20024370,Agricultural Sciences,Plant Sciences,Mississippi State University,Agronomy (degree: PhD in Agricultural Sciences),http://www.pss.msstate.edu/students/agronomy/grad.html,Public,SC,2
20047195,Agricultural Sciences,Plant Sciences,Michigan State University,Plant Pathology,http://www.plantpathology.msu.edu,Public,MW,1
20024590,Agricultural Sciences,Plant Sciences,Mississippi State University,Weed Science (degree: PhD in Agricultural Sciences),http://www.pss.msstate.edu/students/weed/grad.html,Public,SC,1
20060211,Agricultural Sciences,Plant Sciences,Montana State University - Bozeman,Plant Science,http://plantsciences.montana.edu,Public,W,1
20062293,Agricultural Sciences,Plant Sciences,New Mexico State University Main Campus,Plant and Environmental Sciences,http://cahe.nmsu.edu/pes,Public,W,3
20041311,Agricultural Sciences,Plant Sciences,North Carolina State University,Botany,http://www.cals.ncsu.edu/botany/,Public,SA,3
20041382,Agricultural Sciences,Plant Sciences,North Carolina State University,Crop Science,http://www.cropsci.ncsu.edu/Academics.asp,Public,SA,4
20041476,Agricultural Sciences,Plant Sciences,North Carolina State University,Horticultural Science,http://cals.ncsu.edu/hort_sci/teaching/degrees/grad-programs/index.php,Public,SA,2
20026912,Agricultural Sciences,Plant Sciences,North Dakota State University Main Campus,Plant Pathology,http://www.ndsu.nodak.edu/plantpath/,Public,MW,1
20041612,Agricultural Sciences,Plant Sciences,North Carolina State University,Plant Pathology,http://www.cals.ncsu.edu/plantpath/academics/graduate/,Public,SA,3
20026925,Agricultural Sciences,Plant Sciences,North Dakota State University Main Campus,Plant Sciences,http://www.ag.ndsu.nodak.edu/plantsci/,Public,MW,3
20029090,Agricultural Sciences,Plant Sciences,Ohio State University Main Campus,Horticulture and Crop Science,http://hcs.osu.edu/,Public,MW,3
20029281,Agricultural Sciences,Plant Sciences,Ohio State University Main Campus,Plant Pathology,http://plantpath.osu.edu/,Public,MW,1
20070612,Agricultural Sciences,Plant Sciences,Ohio State University Main Campus,Plant Cellular and Molecular Biology Program,http://www.biosci.ohio-state.edu/~plantbio/plantbio.html,Public,MW,3
20013815,Agricultural Sciences,Plant Sciences,Ohio University Main Campus,Environmental and Plant Biology,http://www.plantbio.ohiou.edu/,Public,MW,2
20041939,Agricultural Sciences,Plant Sciences,Oklahoma State University Main Campus,Crop Science,http://www.pss.okstate.edu/,Public,SC,3
20042080,Agricultural Sciences,Plant Sciences,Oklahoma State University Main Campus,Plant Pathology,http://www.ento.okstate.edu,Public,SC,1
20018548,Agricultural Sciences,Plant Sciences,Oregon State University,Botany and Plant Pathology,http://www.bcc.orst.edu/bpp/,Public,W,3
20018551,Agricultural Sciences,Plant Sciences,Oregon State University,Crop Science,http://cropandsoil.oregonstate.edu,Public,W,1
20018645,Agricultural Sciences,Plant Sciences,Oregon State University,Horticulture,http://hort.oregonstate.edu/current/grad/info,Public,W,2
20031486,Agricultural Sciences,Plant Sciences,Penn State University,Horticulture,http://hortweb.cas.psu.edu/,Public,NE,1
20063250,Agricultural Sciences,Plant Sciences,Oregon State University,Rangeland Ecology and Management,http://oregonstate.edu/dept/range,Public,W,1
20031703,Agricultural Sciences,Plant Sciences,Penn State University,Plant Biology,http://plantbiology.psu.edu,Public,NE,4
20031716,Agricultural Sciences,Plant Sciences,Penn State University,Plant Pathology,http://www.ppath.cas.psu.edu/GRAD/gradprog.html,Public,NE,2
20055608,Agricultural Sciences,Plant Sciences,Purdue University Main Campus,Agronomy- Crops & Genetic,http://www.agry.purdue.edu,Public,MW,2
20055695,Agricultural Sciences,Plant Sciences,Purdue University Main Campus,Botany & Plant Pathology,http://www.btny.purdue.edu,Public,MW,4
20055912,Agricultural Sciences,Plant Sciences,Purdue University Main Campus,Horticulture,http://www.hort.purdue.edu,Public,MW,4
20040561,Agricultural Sciences,Plant Sciences,Southern Illinois University Carbondale,Plant Biology,http://www.plantbiology.siu.edu,Public,MW,2
20021755,Agricultural Sciences,Plant Sciences,Texas A & M University,Horticulture,http://aggie-horticulture.tamu.edu/gradinfo/index.html,Public,SC,2
20012764,Agricultural Sciences,Plant Sciences,Rutgers The State University of New Jersey New Brunswick Campus,Plant Biology,http://aesop.rutgers.edu/~plantbio/,Public,NE,4
20021768,Agricultural Sciences,Plant Sciences,Texas A & M University,Plant Pathology,http://plantpathology.tamu.edu/,Public,SC,3
20021797,Agricultural Sciences,Plant Sciences,Texas A & M University,Agronomy,http://soilcrop.tamu.edu,Public,SC,2
20022262,Agricultural Sciences,Plant Sciences,Texas A & M University,Plant Breeding,http://soilcrop.tamu.edu,Public,SC,2
20034250,Agricultural Sciences,Plant Sciences,University of Arizona,Plant Pathology,http://www.cals.arizona.edu/pls,Public,W,2
20034263,Agricultural Sciences,Plant Sciences,University of Arizona,Plant Science,http://www.cals.arizona.edu/pls,Public,W,3
20013747,Agricultural Sciences,Plant Sciences,University of Arkansas Main Campus,Plant Science,http://www.uark.edu/ua/plantsci/,Public,SC,2
20061171,Agricultural Sciences,Plant Sciences,University of California-Berkeley,Plant Biology,http://pmb.berkeley.edu/,Public,W,4
20067382,Agricultural Sciences,Plant Sciences,University of California-Davis,Plant Biology,http://www-plb.ucdavis.edu/pbgg/,Public,W,4
20067395,Agricultural Sciences,Plant Sciences,University of California-Davis,Plant Pathology,http://plantpathology.ucdavis.edu/,Public,W,3
20048916,Agricultural Sciences,Plant Sciences,University of California-Riverside,Plant Biology,http://www.plantbiology.ucr.edu,Public,W,4
20048929,Agricultural Sciences,Plant Sciences,University of California-Riverside,Plant Pathology,http://www.plantpathology.ucr.edu,Public,W,2
20024286,Agricultural Sciences,Plant Sciences,University of Connecticut,Plant Science PhD,http://www.canr.uconn.edu/plsci/degreeprograms.html,Public,NE,2
20012308,Agricultural Sciences,Plant Sciences,University of Delaware,Plant and Soil Sciences,http://ag.udel.edu/plsc/,Public,SA,4
20012913,Agricultural Sciences,Plant Sciences,University of Florida,Agronomy,http://Agronomy.ifas.ufl.edu,Public,SA,3
20012968,Agricultural Sciences,Plant Sciences,University of Florida,Botany,http://web.botany.ufl.edu/,Public,SA,4
20013190,Agricultural Sciences,Plant Sciences,University of Florida,Horticultural Science,http://www.hos.ufl.edu/graduate,Public,SA,4
20013420,Agricultural Sciences,Plant Sciences,University of Florida,Plant Pathology,http://plantpath.ifas.ufl.edu,Public,SA,3
20013417,Agricultural Sciences,Plant Sciences,University of Florida,Plant Molecular and Cellular Biology,http://pmcb.ifas.ufl.edu,Public,SA,4
20019550,Agricultural Sciences,Plant Sciences,University of Georgia,Agronomy,http://www.cropsoil.uga.edu/graduate/index.html,Public,SA,2
20019783,Agricultural Sciences,Plant Sciences,University of Georgia,Horticulture,http://www.hort.uga.edu,Public,SA,1
20019916,Agricultural Sciences,Plant Sciences,University of Georgia,Plant Biology,http://www.plantbio.uga.edu,Public,SA,4
20019929,Agricultural Sciences,Plant Sciences,University of Georgia,Plant Pathology,http://www.plant.uga.edu,Public,SA,1
20014681,Agricultural Sciences,Plant Sciences,University of Hawaii At Manoa,Botany,http://www.botany.hawaii.edu/,Public,W,4
20014953,Agricultural Sciences,Plant Sciences,University of Hawaii At Manoa,Tropical Plant & Soil Sciences,http://www.ctahr.hawaii.edu/ctahr2001/TPSS/Index.html,Public,W,3
20067683,Agricultural Sciences,Plant Sciences,University of Idaho,Plant Science,http://www.uidaho.edu/pses/,Public,W,3
20038942,Agricultural Sciences,Plant Sciences,University of Illinois At Urbana-Champaign,Crop Sciences,http://www.cropsci.uiuc.edu,Public,MW,3
20039190,Agricultural Sciences,Plant Sciences,University of Illinois At Urbana-Champaign,Natural Resources and Environmental Science,http://www.nres.uiuc.edu,Public,MW,4
20038832,Agricultural Sciences,Plant Sciences,University of Illinois At Urbana-Champaign,Biology-Physiological and Molecular Plant Biology,http://www.life.uiuc.edu/plantbio/pmpb,Public,MW,2
20039268,Agricultural Sciences,Plant Sciences,University of Illinois At Urbana-Champaign,Plant Biology,http://www.life.uiuc.edu/plantbio/,Public,MW,2
20028156,Agricultural Sciences,Plant Sciences,University of Kentucky,Crop Science,http://www.uky.edu/Ag/Agronomy/Department/fly8-30b.htm,Public,SC,2
20028392,Agricultural Sciences,Plant Sciences,University of Kentucky,Plant Pathology,http://www.ca.uky.edu/agcollege/plantpathology/graduate/index.html,Public,SC,2
20028402,Agricultural Sciences,Plant Sciences,University of Kentucky,Plant Physiology,http://www.uky.edu/Ag/Agronomy/PlantPhys/plph.html,Public,SC,2
20050409,Agricultural Sciences,Plant Sciences,University of Maryland College Park,Natural Resource Sciences,http://www.psla.umd.edu/,Public,SA,3
20048123,Agricultural Sciences,Plant Sciences,University of Massachusetts Amherst,Plant Biology,http://www.bio.umass.edu/plantbio/,Public,NE,2
20048136,Agricultural Sciences,Plant Sciences,University of Massachusetts Amherst,Plant and Soil Sciences,http://www.umass.edu/psis,Public,NE,2
20039624,Agricultural Sciences,Plant Sciences,University of Minnesota-Twin Cities,Applied Plant Sciences,http://www.appliedplantsciences.umn.edu,Public,MW,3
20040202,Agricultural Sciences,Plant Sciences,University of Minnesota-Twin Cities,Plant Biological Sciences,http://www.cbs.umn.edu/plantbio/gradprog,Public,MW,4
20040215,Agricultural Sciences,Plant Sciences,University of Minnesota-Twin Cities,Plant Pathology,http://plpa.cfans.umn.edu/,Public,MW,1
20025544,Agricultural Sciences,Plant Sciences,University of Missouri - Columbia,"Plant, Insect and Microbial Sciences",http://www.plantsci.missouri.edu/,Public,MW,4
20017125,Agricultural Sciences,Plant Sciences,University of Nebraska - Lincoln,Agronomy,http://www.unl.edu/psypage/,Public,MW,4
20017138,Agricultural Sciences,Plant Sciences,University of Nebraska - Lincoln,Plant Systems Biology,http://www.biosci.unl.edu,Public,MW,1
20050700,Agricultural Sciences,Plant Sciences,University of New Hampshire,Plant Biology,http://www.pbio.unh.edu/,Public,NE,1
20045980,Agricultural Sciences,Plant Sciences,University of Tennessee,"Plants, Soils, and Insects",http://plantsciences.utk.edu/psi_phd.htm,Public,SC,3
20061809,Agricultural Sciences,Plant Sciences,University of Texas At Austin,Plant Biology,http://www.biosci.utexas.edu/graduate/plantbio,Public,SC,4
20030296,Agricultural Sciences,Plant Sciences,University of Wisconsin-Madison,Agronomy,http://agronomy.wisc.edu,Public,MW,1
20030403,Agricultural Sciences,Plant Sciences,University of Wisconsin-Madison,Botany,http://www.botany.wisc.edu,Public,MW,4
20030720,Agricultural Sciences,Plant Sciences,University of Wisconsin-Madison,Horticulture,http://www.horticulture.wisc.edu/,Public,MW,1
20030995,Agricultural Sciences,Plant Sciences,University of Wisconsin-Madison,Plant Breeding and Plant Genetics,http://www.wisconsinplantbreeding.com/,Public,MW,4
20031004,Agricultural Sciences,Plant Sciences,University of Wisconsin-Madison,Plant Pathology,http://www.plantpath.wisc.edu,Public,MW,4
20024723,Agricultural Sciences,Plant Sciences,University of Wyoming,Plant Science,http://uwadmnweb.uwyo.edu/UWPLANT/,Public,W,N/D
20062743,Agricultural Sciences,Plant Sciences,Utah State University,Plant Science (AG),http://www.psb.usu.edu/,Public,W,1
20044486,Agricultural Sciences,Plant Sciences,Virginia Polytechnic Institute And State University,Crop and Soil Environmental Sciences,http://www.cses.vt.edu/,Public,SA,1
20044606,Agricultural Sciences,Plant Sciences,Virginia Polytechnic Institute And State University,Horticulture,http://www.hort.vt.edu/,Public,SA,1
